"Policy No","Amount","Source System","Type","ID","Currency","PAS Ledger Account No","LOB Code","Country Code","Postal Code","State Province","Territory","Broker Code","Coverage Code","Premium Code","Product Code","Entity","Coverage FK","Policy FK","Transaction Type","Billing Acct No","Payment Method","Transaction ID","State","Coverage ID","Period Type","Period Start","Period End","Split Party Code","Posting Level","Policy ID","ID_1","Created By","Description","Entity Ref No","Entity Ref","Entity Type","Manual Txn Ind","Txn Date","Effective Date","Txn Type","Accounting Date","Export Status","Ledger Txn ID","Entries ID"
"VASS107000034","380.1","ManualPayment","BillingLedgerEntry","1059383449","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419225","VA","","","","","","","","1058798311","qa","","600077430","1058790285","BillingTransaction","","2017-10-19 22:19:35.0","2017-10-19 00:00:00.0","BillingAccount","2017-10-19 00:00:00.0","exported","1058798311","1059383449"
"VASS107000034","380.1","ManualPayment","BillingLedgerEntry","1059383468","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419237","VA","","","","","","","","1058798319","qa","","600077430","1058790293","BillingTransaction","","2017-11-20 22:19:38.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798319","1059383468"
"VASS107000034","380.1","ManualPayment","BillingLedgerEntry","1059383495","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419254","VA","","","","","","","","1058798327","qa","","600077430","1058790301","BillingTransaction","","2017-12-19 22:19:53.0","2017-12-19 00:00:00.0","BillingAccount","2017-12-19 00:00:00.0","exported","1058798327","1059383495"
"VASS107000034","380.1","ManualPayment","BillingLedgerEntry","1059383522","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419262","VA","","","","","","","","1058798330","qa","","600077430","1058790304","BillingTransaction","","2018-01-19 22:19:31.0","2018-01-19 00:00:00.0","BillingAccount","2018-01-19 00:00:00.0","exported","1058798330","1059383522"
"VASS107000034","380.1","ManualPayment","BillingLedgerEntry","1059383750","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419289","VA","","","","","","","","1058798348","qa","","600077430","1058790322","BillingTransaction","","2018-02-19 22:19:55.0","2018-02-19 00:00:00.0","BillingAccount","2018-02-19 00:00:00.0","exported","1058798348","1059383750"
"VASS107000034","363.7","ManualPayment","BillingLedgerEntry","1059383810","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077430","PaymentDetailsCash","500419368","VA","","","","","","","","1058798354","qa","","600077430","1058790333","BillingTransaction","","2018-04-19 22:19:34.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798354","1059383810"
"VASS107000036","1678","ManualPayment","BillingLedgerEntry","1059594043","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077436","PaymentDetailsCash","500419379","VA","","","","","","","","1058798370","qa","","600077436","1058790344","BillingTransaction","","2018-04-19 22:20:29.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798370","1059594043"
"VASS107000042","99","ManualPayment","BillingLedgerEntry","1059383991","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077442","PaymentDetailsCash","500419376","VA","","","","","","","","1058798366","qa","","600077442","1058790341","BillingTransaction","","2018-04-19 22:20:13.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798366","1059383991"
"VASS107000042","248.4","ManualPayment","BillingLedgerEntry","1059594205","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077442","PaymentDetailsCash","500419416","VA","","","","","","","","1058798385","qa","","600077442","1058790357","BillingTransaction","","2018-05-21 22:19:29.0","2018-05-21 00:00:00.0","BillingAccount","2018-05-21 00:00:00.0","exported","1058798385","1059594205"
"VASS107000042","248.4","ManualPayment","BillingLedgerEntry","1059594280","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077442","PaymentDetailsCash","500419441","VA","","","","","","","","1058798393","qa","","600077442","1058790365","BillingTransaction","","2018-06-19 22:19:28.0","2018-06-19 00:00:00.0","BillingAccount","2018-06-19 00:00:00.0","exported","1058798393","1059594280"
"VASS107000042","248.4","ManualPayment","BillingLedgerEntry","1059594433","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077442","PaymentDetailsCash","500419473","VA","","","","","","","","1058798404","qa","","600077442","1058790377","BillingTransaction","","2018-07-19 22:19:29.0","2018-07-19 00:00:00.0","BillingAccount","2018-07-19 00:00:00.0","exported","1058798404","1059594433"
"VASS107000042","248.4","ManualPayment","BillingLedgerEntry","1059594520","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077442","PaymentDetailsCash","500419497","VA","","","","","","","","1058798413","qa","","600077442","1058790386","BillingTransaction","","2018-08-20 22:19:30.0","2018-08-20 00:00:00.0","BillingAccount","2018-08-20 00:00:00.0","exported","1058798413","1059594520"
"VASS107000044","113.2","ManualPayment","BillingLedgerEntry","1059383756","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077444","PaymentDetailsCash","500419366","VA","","","","","","","","1058798350","qa","","600077444","1058790331","BillingTransaction","","2018-04-19 22:19:30.0","2018-04-19 00:00:00.0","BillingAccount","2018-04-19 00:00:00.0","exported","1058798350","1059383756"
"VASS107000044","113.28","ManualPayment","BillingLedgerEntry","1059594202","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077444","PaymentDetailsCash","500419415","VA","","","","","","","","1058798384","qa","","600077444","1058790356","BillingTransaction","","2018-05-21 22:19:29.0","2018-05-21 00:00:00.0","BillingAccount","2018-05-21 00:00:00.0","exported","1058798384","1059594202"
"VASS107000044","120.16","ManualPayment","BillingLedgerEntry","1059594286","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077444","PaymentDetailsCash","500419443","VA","","","","","","","","1058798395","qa","","600077444","1058790367","BillingTransaction","","2018-06-19 22:19:33.0","2018-06-19 00:00:00.0","BillingAccount","2018-06-19 00:00:00.0","exported","1058798395","1059594286"
"VASS107000044","120.17","ManualPayment","BillingLedgerEntry","1059594442","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077444","PaymentDetailsCash","500419476","VA","","","","","","","","1058798407","qa","","600077444","1058790380","BillingTransaction","","2018-07-19 22:19:29.0","2018-07-19 00:00:00.0","BillingAccount","2018-07-19 00:00:00.0","exported","1058798407","1059594442"
"VASS107000053","342.3","ManualPayment","BillingLedgerEntry","1059960131","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077456","PaymentDetailsCash","500419650","VA","","","","","","","","1058798457","qa","","600077456","1058790419","BillingTransaction","","2017-04-20 01:46:30.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798457","1059960131"
"VASS107000053","342.37","ManualPayment","BillingLedgerEntry","1059960452","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077456","PaymentDetailsCash","500419683","VA","","","","","","","","1058798480","qa","","600077456","1058790437","BillingTransaction","","2017-05-22 01:45:47.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798480","1059960452"
"VASS107000053","341.41","ManualPayment","BillingLedgerEntry","1059960706","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077456","PaymentDetailsCash","500419724","VA","","","","","","","","1058798508","qa","","600077456","1058790465","BillingTransaction","","2017-06-20 01:45:48.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798508","1059960706"
"VASS107000054","237.6","RecurringPayment","BillingLedgerEntry","1059607317","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419652","VA","","","","","","","","1058822469","ipbsys","","600077457","1058820578","BillingTransaction","","2017-04-20 01:46:35.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058822469","1059607317"
"VASS107000054","-257.64","PaymentDeclined","BillingLedgerEntry","1059960602","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077457","","500419701","VA","","","","","","","","1058798496","qa","","600077457","1058790453","BillingTransaction","","2017-05-22 01:47:53.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798496","1059960602"
"VASS107000054","257.64","RecurringPayment","BillingLedgerEntry","1059607399","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419699","VA","","","","","","","","1058822486","ipbsys","","600077457","1058820594","BillingTransaction","","2017-05-22 01:47:31.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058822486","1059607399"
"VASS107000054","257.64","ManualPayment","BillingLedgerEntry","1059960686","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077457","PaymentDetailsCash","500419706","VA","","","","","","","","1058798501","qa","","600077457","1058790458","BillingTransaction","","2017-05-25 01:46:18.0","2017-05-25 00:00:00.0","BillingAccount","2017-05-25 00:00:00.0","exported","1058798501","1059960686"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607430","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419738","VA","","","","","","","","1058822500","ipbsys","","600077457","1058820608","BillingTransaction","","2017-06-20 01:46:42.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058822500","1059607430"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607451","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419755","VA","","","","","","","","1058822510","ipbsys","","600077457","1058820618","BillingTransaction","","2017-07-20 01:45:44.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058822510","1059607451"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607522","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419785","VA","","","","","","","","1058822522","ipbsys","","600077457","1058820630","BillingTransaction","","2017-08-21 01:46:08.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058822522","1059607522"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607537","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419806","VA","","","","","","","","1058822529","ipbsys","","600077457","1058820637","BillingTransaction","","2017-09-20 01:46:07.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058822529","1059607537"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607560","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419823","VA","","","","","","","","1058822539","ipbsys","","600077457","1058820647","BillingTransaction","","2017-10-20 01:46:08.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058822539","1059607560"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607583","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419840","VA","","","","","","","","1058822549","ipbsys","","600077457","1058820657","BillingTransaction","","2017-11-20 01:46:07.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058822549","1059607583"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607606","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419858","VA","","","","","","","","1058822559","ipbsys","","600077457","1058820667","BillingTransaction","","2017-12-20 01:46:08.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058822559","1059607606"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607626","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419878","VA","","","","","","","","1058822568","ipbsys","","600077457","1058820676","BillingTransaction","","2018-01-22 01:46:40.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058822568","1059607626"
"VASS107000054","237.64","RecurringPayment","BillingLedgerEntry","1059607646","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077457","AAAPaymentDetailsEFT","500419894","VA","","","","","","","","1058822577","ipbsys","","600077457","1058820685","BillingTransaction","","2018-02-20 01:46:20.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058822577","1059607646"
"VASS107000055","325.6","ManualPayment","BillingLedgerEntry","1059960020","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419647","VA","","","","","","","","1058798450","qa","","600077458","1058790416","BillingTransaction","","2017-04-20 01:46:09.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798450","1059960020"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1059960600","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419700","VA","","","","","","","","1058798495","qa","","600077458","1058790452","BillingTransaction","","2017-05-22 01:47:44.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798495","1059960600"
"VASS107000055","414.64","RecurringPayment","BillingLedgerEntry","1059607396","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077458","AAAPaymentDetailsEFT","500419698","VA","","","","","","","","1058822485","ipbsys","","600077458","1058820593","BillingTransaction","","2017-05-22 01:47:31.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058822485","1059607396"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1059960798","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419733","VA","","","","","","","","1058798517","qa","","600077458","1058790474","BillingTransaction","","2017-06-20 01:46:32.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798517","1059960798"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1059960963","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419766","VA","","","","","","","","1058798532","qa","","600077458","1058790490","BillingTransaction","","2017-07-20 01:46:27.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798532","1059960963"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1060023238","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419788","VA","","","","","","","","1058798546","qa","","600077458","1058790504","BillingTransaction","","2017-08-21 01:46:45.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798546","1060023238"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1060023337","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419811","VA","","","","","","","","1058798559","qa","","600077458","1058790518","BillingTransaction","","2017-09-20 01:46:11.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798559","1060023337"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1060023356","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419827","VA","","","","","","","","1058798566","qa","","600077458","1058790525","BillingTransaction","","2017-10-20 01:46:24.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798566","1060023356"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1060023382","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419844","VA","","","","","","","","1058798573","qa","","600077458","1058790532","BillingTransaction","","2017-11-20 01:46:38.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798573","1060023382"
"VASS107000055","414.64","ManualPayment","BillingLedgerEntry","1060023386","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419853","VA","","","","","","","","1058798575","qa","","600077458","1058790534","BillingTransaction","","2017-12-20 01:45:49.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798575","1060023386"
"VASS107000055","-414.64","CrossPolicyTransfer","BillingLedgerEntry","1059607679","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077458","","500419912","VA","","","","","","","","1058822586","ipbsys","","600077458","1058820701","BillingTransaction","","2018-03-16 01:46:32.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822586","1059607679"
"VASS107000055","119.36","CrossPolicyTransfer","BillingLedgerEntry","1059607681","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077458","PaymentDetailsCash","500419914","VA","","","","","","","","1058822587","ipbsys","","600077458","1058820703","BillingTransaction","","2018-03-16 01:46:35.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822587","1059607681"
"VASS107000055","295.28","CrossPolicyTransfer","BillingLedgerEntry","1059607683","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","CrossPolicyTransfer","600077458","PaymentDetailsCash","500419914","VA","","","","","","","","1058822587","ipbsys","","600077458","1058820703","BillingTransaction","","2018-03-16 01:46:35.0","2018-03-16 00:00:00.0","BillingAccount","2018-03-16 00:00:00.0","exported","1058822587","1059607683"
"VASS107000055","174.64","ManualPayment","BillingLedgerEntry","1060023716","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077458","PaymentDetailsCash","500419932","VA","","","","","","","","1058798604","qa","","600077458","1058790562","BillingTransaction","","2018-04-23 01:46:41.0","2018-04-23 00:00:00.0","BillingAccount","2018-04-23 00:00:00.0","exported","1058798604","1060023716"
"VASS107000057","480","ManualPayment","BillingLedgerEntry","1059960189","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419655","VA","","","","","","","","1058798462","qa","","600077460","1058790422","BillingTransaction","","2017-04-25 01:45:51.0","2017-04-25 00:00:00.0","BillingAccount","2017-04-25 00:00:00.0","exported","1058798462","1059960189"
"VASS107000057","370.1","ManualPayment","BillingLedgerEntry","1059960536","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419689","VA","","","","","","","","1058798486","qa","","600077460","1058790443","BillingTransaction","","2017-05-22 01:46:56.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798486","1059960536"
"VASS107000057","-370.1","PaymentDeclined","BillingLedgerEntry","1059960544","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077460","","500419692","VA","","","","","","","","1058798489","qa","","600077460","1058790446","BillingTransaction","","2017-05-22 01:46:59.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798489","1059960544"
"VASS107000057","280.1","ManualPayment","BillingLedgerEntry","1059960695","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419709","VA","","","","","","","","1058798504","qa","","600077460","1058790461","BillingTransaction","","2017-05-25 01:46:22.0","2017-05-25 00:00:00.0","BillingAccount","2017-05-25 00:00:00.0","exported","1058798504","1059960695"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1059960850","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419739","VA","","","","","","","","1058798520","qa","","600077460","1058790477","BillingTransaction","","2017-06-20 01:46:56.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798520","1059960850"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1059960968","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419768","VA","","","","","","","","1058798534","qa","","600077460","1058790492","BillingTransaction","","2017-07-20 01:46:34.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798534","1059960968"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023230","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419783","VA","","","","","","","","1058798543","qa","","600077460","1058790501","BillingTransaction","","2017-08-21 01:45:48.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798543","1060023230"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023331","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419805","VA","","","","","","","","1058798557","qa","","600077460","1058790515","BillingTransaction","","2017-09-20 01:45:47.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798557","1060023331"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023347","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419822","VA","","","","","","","","1058798563","qa","","600077460","1058790522","BillingTransaction","","2017-10-20 01:45:48.0","2017-10-20 00:00:00.0","BillingAccount","2017-10-20 00:00:00.0","exported","1058798563","1060023347"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023366","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419841","VA","","","","","","","","1058798570","qa","","600077460","1058790529","BillingTransaction","","2017-11-20 01:46:13.0","2017-11-20 00:00:00.0","BillingAccount","2017-11-20 00:00:00.0","exported","1058798570","1060023366"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023397","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419861","VA","","","","","","","","1058798579","qa","","600077460","1058790539","BillingTransaction","","2017-12-20 01:46:15.0","2017-12-20 00:00:00.0","BillingAccount","2017-12-20 00:00:00.0","exported","1058798579","1060023397"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023470","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419875","VA","","","","","","","","1058798586","qa","","600077460","1058790546","BillingTransaction","","2018-01-22 01:46:24.0","2018-01-22 00:00:00.0","BillingAccount","2018-01-22 00:00:00.0","exported","1058798586","1060023470"
"VASS107000057","380.1","ManualPayment","BillingLedgerEntry","1060023566","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419897","VA","","","","","","","","1058798597","qa","","600077460","1058790557","BillingTransaction","","2018-02-20 01:46:24.0","2018-02-20 00:00:00.0","BillingAccount","2018-02-20 00:00:00.0","exported","1058798597","1060023566"
"VASS107000057","363.7","ManualPayment","BillingLedgerEntry","1060023575","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077460","PaymentDetailsCash","500419931","VA","","","","","","","","1058798600","qa","","600077460","1058790561","BillingTransaction","","2018-04-20 01:45:51.0","2018-04-20 00:00:00.0","BillingAccount","2018-04-20 00:00:00.0","exported","1058798600","1060023575"
"VASS107000061","325.6","ManualPayment","BillingLedgerEntry","1060023902","USD","1001","AUTO","","","","","500001003","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500419972","VA","","","","","","","","1058798617","qa","","600077471","1058790574","BillingTransaction","","2017-04-20 17:12:19.0","2017-04-20 00:00:00.0","BillingAccount","2017-04-20 00:00:00.0","exported","1058798617","1060023902"
"VASS107000061","-325.6","PaymentDeclined","BillingLedgerEntry","1060253252","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","PaymentDeclined","600077471","","500419982","VA","","","","","","","","1058798633","qa","","600077471","1058790584","BillingTransaction","","2017-04-25 17:13:47.0","2017-04-25 00:00:00.0","BillingAccount","2017-04-25 00:00:00.0","exported","1058798633","1060253252"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253305","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500419998","VA","","","","","","","","1058798639","qa","","600077471","1058790590","BillingTransaction","","2017-05-22 17:12:39.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058798639","1060253305"
"VASS107000061","740.24","RecurringPayment","BillingLedgerEntry","1059607757","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","RecurringPayment","600077471","AAAPaymentDetailsEFT","500419992","VA","","","","","","","","1058822620","ipbsys","","600077471","1058820752","BillingTransaction","","2017-05-22 17:12:18.0","2017-05-22 00:00:00.0","BillingAccount","2017-05-22 00:00:00.0","exported","1058822620","1059607757"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253413","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420019","VA","","","","","","","","1058798655","qa","","600077471","1058790606","BillingTransaction","","2017-06-20 17:12:36.0","2017-06-20 00:00:00.0","BillingAccount","2017-06-20 00:00:00.0","exported","1058798655","1060253413"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253443","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420028","VA","","","","","","","","1058798659","qa","","600077471","1058790610","BillingTransaction","","2017-07-20 17:12:19.0","2017-07-20 00:00:00.0","BillingAccount","2017-07-20 00:00:00.0","exported","1058798659","1060253443"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253734","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420045","VA","","","","","","","","1058798672","qa","","600077471","1058790623","BillingTransaction","","2017-08-21 17:12:18.0","2017-08-21 00:00:00.0","BillingAccount","2017-08-21 00:00:00.0","exported","1058798672","1060253734"
"VASS107000061","740.24","ManualPayment","BillingLedgerEntry","1060253800","USD","1001","AUTO","","","","","400001650","","","AAA_SS","WUIC","","","ManualPayment","600077471","PaymentDetailsCash","500420060","VA","","","","","","","","1058798683","qa","","600077471","1058790634","BillingTransaction","","2017-09-20 17:12:37.0","2017-09-20 00:00:00.0","BillingAccount","2017-09-20 00:00:00.0","exported","1058798683","1060253800"
